350.0,0.3,9837.0,190347.944,31724.657
400.0,0.4,9995.0,249785.256,31223.157
450.0,0.7,10264.0,425668.000,30404.857
500.0,0.8,10151.0,491893.140,30743.321
550.0,1.0,10184.0,612874.025,30643.701
600.0,1.3,10253.0,791374.407,30437.477
650.0,1.4,10493.0,832756.381,29741.299
700.0,1.8,11547.0,972955.429,27026.540
